continentLabel,mountainLabel,latitude,longitude
Антарктида,The Fang,-77.48333,167.21667
Антарктида,The Menhir,-60.649722222,-45.2
Антарктида,Mount Vanderheyden,-72.5,31.3333
Антарктида,Mount Vanderheyden,-72.5,31.33333
Антарктида,Vendeholten Mountain,-72.2,1.33333
Антарктида,Vesëlaya Mountain,-71.6333,12.5333
Антарктида,Vesthjelmen Peak,-71.7,26.3
Антарктида,Vesthjelmen Peak,-71.68333,26.41667
Антарктида,Viking Heights,-72.0667,23.4
Антарктида,Veten Mountain,-72.625,-3.833333333
Антарктида,Veten Mountain,-72.6167,-3.83333
Антарктида,Von Essen Mountain,-72.26667,2.38333
Антарктида,Von Essen Mountain,-72.2333,2.38333
Антарктида,Vorposten Peak,-71.45,15.56667
Антарктида,Vorposten Peak,-71.416666666,15.516666666
Антарктида,Vyatskaya Peak,-71.95,13.5333
Антарктида,Zwiesel Mountain,-71.716666666,12.133333333
Антарктида,Zhil'naya Mountain,-71.666666666,12.633333333
Антарктида,The Saddlestone,-63.43246,-57.03619
Антарктида,The Saddlestone,-63.433333333,-57.033333333
Антарктида,Hoopers Shoulder,-77.5333,166.883
Антарктида,Mount Cis,-77.5667,166.283
Антарктида,Mount Cis,-77.56667,166.31667
Антарктида,Themis Nunatak,-71.6167,-69.1
Антарктида,Thomson Peak,-71.9833,166.117
Антарктида,Three Nunataks,-80.0667,154.833
Антарктида,Three Slice Nunatak,-68.0333,-64.95
Антарктида,Tinsel Dome,-63.7333,-58.9167
Антарктида,Tioga Hill,-60.7333,-45.65
Антарктида,Tioga Hill,-60.716,-45.638
Антарктида,Titan Nunatak,-72.15,-68.7167
Антарктида,Tito Peak,-76.6,162.283
Антарктида,Toilers Mountain,-71.7333,164.867
Антарктида,Tollefson Nunatak,-74.4167,-72.4167
Антарктида,Tortoise Hill,-64.3667,-57.5
Антарктида,Tortoise Hill,-64.36537,-57.49402
Антарктида,Trey Peaks,-80.6,-28.8667
Антарктида,Tricorn Mountain,-85.05,173.45
Антарктида,Mount Harcourt,-72.3,169.916666666
Антарктида,Turret Peak,-72.2667,166.1
Антарктида,Twin Peaks,-63.40572,-57.1271
Антарктида,Twin Peaks,-63.4,-57.1167
Антарктида,Ugolini Peak,-78.016666666,161.516666666
Антарктида,Mount Alexandra,-78.0,163.833
Антарктида,Mount Aorangi,-72.416666666,166.366666666
Антарктида,Mount Aorangi,-72.41667,166.36667
Антарктида,Mount Band,-78.05,163.91667
Антарктида,Mount Band,-78.05,163.967
Антарктида,Mount Bockheim,-78.0333,161.983
Антарктида,Mount Booth,-77.43333,161.76667
Антарктида,Mount Booth,-77.4333,161.767
Антарктида,Mount Boreas,-77.48333,161.1
Антарктида,Mount Boreas,-77.4833,161.117
Антарктида,Mount Bowen,-75.76,161.0425
Антарктида,Mount Bowen,-75.76,161.0425
Антарктида,Mount Bowen,-75.75,161.05
Антарктида,Mount Bowen,-75.75,161.05
Антарктида,Mount Brazil,-72.05,167.983
Антарктида,Mount Brazil,-72.05,167.98333
Антарктида,Mount Brøgger,-76.8667,161.8
Антарктида,Mount Burrows,-74.3,163.65
Антарктида,Cantrell Peak,-71.2,165.233
Антарктида,Mount Casey,-73.7167,165.783
Антарктида,Mount Casey,-73.71667,165.78333
Антарктида,Mount Chaudoin,-77.15667,162.02
Антарктида,Mount Chaudoin,-77.1542,162.025
Антарктида,Mount Chetwynd,-76.3333,162.033
Антарктида,Mount Chetwynd,-76.3333,162.033
Антарктида,Mount Cleary,-76.45,161.96667
Антарктида,Mount Cleary,-76.45,161.967
Антарктида,Mount Crowder,-72.05,166.383
Антарктида,Mount Crowder,-72.05,166.38333
Антарктида,Utgard Peak,-77.6333,161.15
Антарктида,Vaca Nunatak,-82.2833,-41.7
Антарктида,Vanguard Nunatak,-82.55,-47.6333
Антарктида,Vauréal Peak,-62.1833,-58.3
Антарктида,Vauréal Peak,-62.18037,-58.28832
Антарктида,Mount Eos,-71.7,168.633
Антарктида,Mount Ester,-82.29416667,155.06333667
Антарктида,Mount Ester,-82.3,155.067
Антарктида,Mount Essinger,-77.86667,162.63333
Антарктида,Mount Essinger,-77.8667,162.65
Антарктида,Mount Estes,-78.27083667,166.3025
Антарктида,Mount Estes,-78.2667,166.3
Антарктида,Mount Etchells,-80.2833,-28.3333
Антарктида,Mount Exley,-81.1667,156.233
Антарктида,Mount Exley,-81.16667,156.23333
Антарктида,Mount Eyskens,-71.533333333,35.6
Антарктида,Mount F. L. Smith,-83.6333,169.483
Антарктида,Mount F. L. Smith,-83.62916333,169.47916333
Антарктида,Mount Fairweather,-85.06667,-166.53333
Антарктида,Mount Fairweather,-85.0667,-166.533
Антарктида,Mount Falconer,-77.58333,163.1
Антарктида,Mount Falconer,-77.5833,163.133
Антарктида,Mount Falla,-84.3667,164.917
Антарктида,Mount Farley,-86.5833,-152.5
Антарктида,Mount Fearon,-75.0833,161.7
Антарктида,Mount Feldkotter,-84.1,-56.1
Антарктида,Mount Fell,-73.45124667,-62.26807667
Антарктида,Mount Fell,-73.4333,-62.2667
Антарктида,Mount Fenton,-74.3333,161.917
Антарктида,Mount Feola,-77.5,162.61667
Антарктида,Mount Feola,-77.5,162.617
Антарктида,Mount Ferrara,-82.25,-41.4167
Антарктида,Mount Fidjeland,-71.7,25.6
Антарктида,Mount Fidjeland,-71.70833,25.71667
Антарктида,Mount Finch,-72.5667,167.383
Антарктида,Mount Finch,-72.56667,167.38333
Антарктида,Mount Fitzsimmons,-77.9,-154.91667
Антарктида,Mount Lynch,-78.16666667,162.06666667
Антарктида,Lyons Cone,-77.6333,162.5
Антарктида,Mount Anderson,-78.15,-86.217
Антарктида,Sullivan Peaks,-84.8333,-63.0833
Антарктида,Sumgin Buttress,-80.3,-25.7333
Антарктида,Swine Hill,-71.4,-67.55
Антарктида,Syrtis Hill,-71.833333333,-68.333333333
Антарктида,Sørhjelmen Peak,-71.8,26.4667
Антарктида,Rester Peak,-78.16666667,162.61666667
Антарктида,Rezen Knoll,-62.6253,-60.2769
Антарктида,Rhodes Peak,-83.33333333,167.78333333
Антарктида,Mount Adkins,-73.05,-62.033333333
Антарктида,Mount Axworthy,-73.1,-62.733333333
Антарктида,Mount Barkow,-73.3667,-62.8
Антарктида,Mount Berger,-75.0667,-71.95
Антарктида,Mount Berger,-75.06118,-71.95348
Антарктида,Ridge Peak,-63.5,-57.05
Антарктида,Rinehart Peak,-70.63333333,160.01666667
Антарктида,Risemedet Mountain,-72.05,3.166666666
Антарктида,Risen Peak,-71.96666667,3.3
Антарктида,Ritscher Peak,-71.404,13.352
Антарктида,Mount Cadbury,-71.35,-66.6333
Антарктида,Mount Coman,-73.816666666,-64.3
Антарктида,Mount Coman,-73.80666333,-64.28963333
Антарктида,Mount Courtauld,-70.35,-67.4667
Антарктида,Mount Courtauld,-70.32992,-67.50825
Антарктида,Mount Dixey,-70.1667,-68.0667
Антарктида,Mount Eissinger,-70.0333,-67.7333
Антарктида,Mount Eubanks,-70.03723,-67.25408667
Антарктида,Mount Eubanks,-70.0333,-67.25
Антарктида,Mount Faith,-69.61755,-64.39172
Антарктида,Mount Duemler,-70.0167,-63.75
Антарктида,Robbins Nunatak,-83.2,-57.0833
Антарктида,Roberts Butte,-72.65,160.133
Антарктида,Robin Peak,-60.6833,-45.6333
Антарктида,Robison Peak,-77.2,160.25
Антарктида,Rose Peak,-62.04709,-58.21852
Антарктида,Rose Peak,-62.0333,-58.2
Антарктида,купол Роч,-62.6333,-60.8831
Антарктида,купол Роч,-62.63327,-60.88313
Антарктида,Rubin Peak,-82.16666667,161.15
Антарктида,Rumdoodle Peak,-67.771416666,62.830194444
Антарктида,Saddle Peak,-70.66666667,164.66666667
Антарктида,Saint Pauls Mountain,-77.65,161.21666667
Антарктида,Salen Mountain,-72.0833,25.45
Антарктида,Salient Peak,-78.15,162.75
Антарктида,Samuel Peak,-62.5417,-60.1308
Антарктида,Henkle Peak,-74.65,-75.8333
Антарктида,Mount Horne,-75.7667,-71.7333
Антарктида,Mount Horne,-75.76108,-71.73687
Антарктида,Mount Jenkins,-75.13676,-69.18254
Антарктида,Mount Jenkins,-75.1333,-69.1667
Антарктида,Mount Lepus,-70.6667,-67.1667
Антарктида,Mount Markab,-70.93642333,-67.03445
Антарктида,Mount Markab,-70.9333,-67.0333
Антарктида,Sandau Nunatak,-71.7,-67.2
Антарктида,Sandilands Nunatak,-70.5333,67.45
Антарктида,Mount Mull,-74.55,-63.1333
Антарктида,Mount Mull,-74.54677333,-63.08945667
Антарктида,Mount Ness,-71.3333,-66.8667
Антарктида,Mount Neuner,-75.3,-72.6833
Антарктида,Mount Nordhill,-70.9167,-63.45
Антарктида,Schwartz Peak,-74.1667,-76.25
Антарктида,Squires Peak,-73.9333,-62.65
Антарктида,Steel Peak,-70.9,-63.45
Антарктида,Thomson Summit,-75.2667,-72.4333
Антарктида,Thuma Peak,-69.6667,-72.05
Антарктида,Mount Tricorn,-73.9667,-61.75
Антарктида,Webb Peak,-69.6333,-66.4667
Антарктида,Scallop Hill,-78.2,166.733
Антарктида,Scarab Peak,-73.35,163.01666667
Антарктида,Schist Peak,-77.31666667,162.0
Антарктида,Schmutzler Nunatak,-74.95,-72.1667
Антарктида,Scullin Monolith,-67.7833,66.7
Антарктида,Seay Nunatak,-84.05,-54.6333
Антарктида,Hamm Peak,-69.7167,74.1333
Антарктида,The Altar,-71.65,11.3667
Антарктида,Austhamaren Peak,-71.7333,26.7
Антарктида,Mount Bastei,-71.3667,13.5333
Антарктида,Mount Bastei,-71.33333,13.5
Антарктида,Sentinel Nunatak,-64.7667,-60.7333
Антарктида,Mount Bjerke,-71.9667,9.71667
Антарктида,Serpan Peak,-83.5667,-54.8333
Антарктида,Serpent Nunatak,-69.4667,-70.9167
Антарктида,Mount Bolle,-71.9,6.83333
Антарктида,Sevier Nunatak,-71.3667,-70.25
Антарктида,Mount Chōtō,-69.2,39.6667
Антарктида,Mount Chōtō,-69.19167,39.66667
Антарктида,Mount Dzhalil',-72.0167,14.6
Антарктида,Mount Dzhalil',-72.01667,14.6
Антарктида,Gessner Peak,-71.766666666,6.916666666
Антарктида,Gluvrekletten Peak,-72.2,2.53333
Антарктида,Hatten Peak,-72.65,-4.16667
Антарктида,Hatten Peak,-72.5667,-4.16667
Антарктида,Mount Hiroe,-69.35,39.7833
Антарктида,Shapeless Mountain,-77.433333333,160.4
Антарктида,Ray Nunatak,-83.4667,-51.9667
Антарктида,Rayner Peak,-67.4,55.9333
Антарктида,Razgrad Peak,-62.544166666,-59.710555555
Антарктида,Rea Peak,-62.0167,-58.15
Антарктида,Recluse Nunatak,-70.3,-70.5333
Антарктида,Redcliff Nunatak,-77.0333,162.05
Антарктида,Reference Peak,-67.25,50.4833
Антарктида,Referring Peak,-76.93333333,161.85
Антарктида,Pinegin Peak,-71.73333333,12.55
Антарктида,Pipe Peak,-79.15,-86.25
Антарктида,Pivot Peak,-78.03333333,161.01666667
Антарктида,Plana Peak,-62.651666666,-60.072222222
Антарктида,Pointer Nunatak,-80.6167,-29.0
Антарктида,Polarstar Peak,-77.5333,-86.15
Антарктида,Thompson Mountain,-81.8333,159.8
Антарктида,Tricorn Peak,-82.9833,156.8
Антарктида,Wise Peak,-78.5833,158.3
Антарктида,Mount Borodin,-71.6,-72.6333
Антарктида,Mount Cupola,-69.35,-70.45
Антарктида,Mount Cupola,-69.34657,-70.44448
Антарктида,Mount Ethelred,-70.11347,-69.53802
Антарктида,Mount Ethelred,-70.0667,-69.4833
Антарктида,Mount Ethelwulf,-70.0333,-69.5667
Антарктида,Miranda Peaks,-71.4667,-68.6
Антарктида,Mount Nicholas,-69.36561,-69.85291
Антарктида,Mount Nicholas,-69.3667,-69.8333
Антарктида,Ravel Peak,-69.9167,-71.2833
Антарктида,Saint George Peak,-69.2333,-72.0667
Антарктида,Saint George Peak,-69.14355,-72.02733
Антарктида,Mount Sanderson,-69.2833,-70.7833
Антарктида,Mount Sanderson,-69.27426,-70.71097
Антарктида,Scarlatti Peak,-71.2667,-70.4333
Антарктида,Simon Peak,-69.2667,-71.8833
Антарктида,Staccato Peaks,-71.783333333,-70.65
Антарктида,Mount Strauss,-71.65,-73.2
Антарктида,Titania Peak,-71.5333,-69.4167
Антарктида,Postel Nunatak,-84.8833,-67.7667
Антарктида,Potter Peak,-75.1167,-68.75
Антарктида,Potts Peak,-61.9667,-58.3
Антарктида,Pratts Peak,-80.4,-29.35
Антарктида,Projection Peak,-77.98333333,163.78333333
Антарктида,Pyramid Peak,-72.26666667,165.58333333
Антарктида,Pythagoras Peak,-66.9833,51.3333
Антарктида,Queer Mountain,-77.133333333,161.75
Антарктида,Rahi Peak,-77.73333333,162.81666667
Антарктида,Raudberg,-72.63333,-3.5
Антарктида,Raudberg,-72.6333,-3.36667
Антарктида,Rautio Nunatak,-82.6167,-53.05
Антарктида,Rawson Plateau,-85.8667,-164.75
Антарктида,Shark Fin,-78.366666666,162.95
Антарктида,Shaw Nunatak,-69.54447,-71.2262
Антарктида,Shaw Nunatak,-69.55,-71.2
Антарктида,Shenk Peak,-85.183333333,-174.75
Антарктида,Sherve Peak,-77.516666666,168.766666666
Антарктида,Шишман,-62.649861111,-59.991111111
Антарктида,Shockey Peak,-77.6,-86.783333333
Антарктида,Shoulder Mountain,-76.616666666,162.133333333
Антарктида,Shupe Peak,-78.166666666,161.916666666
Антарктида,Sighing Peak,-67.4,-67.983333333
Антарктида,Silverstein Peak,-78.5475,-85.6492
Антарктида,Simensen Peak,-71.916666666,25.516666666
Антарктида,Симеон,-62.690833333,-60.206944444
Антарктида,Sinemorets Hill,-62.6403,-60.3617
Антарктида,Skavlhø Mountain,-72.03333333,14.5
Антарктида,Skeidshornet Peak,-71.85,12.0
Антарктида,Skeidshornet Peak,-71.83333333,12.01666667
Антарктида,Skeidshovden Mountain,-72.13333333,11.51666667
Антарктида,Skew Peak,-77.21666667,160.7
Антарктида,Sladen Summit,-78.11666667,162.38333333
Антарктида,Slaveykov Peak,-63.01,-62.574444444
Антарктида,Smith Nunataks,-74.8,-73.1
Антарктида,Snow Nunataks,-73.58333333,-77.25
Антарктида,Snow Nunataks,-73.5833,-77.25
Антарктида,Sorensen Peak,-71.71666667,167.8
Антарктида,South Beacon,-77.85,160.78333333
Антарктида,Holtanna Peak,-71.9167,8.36667
Антарктида,Spain Peak,-77.298333333,161.694444444
Антарктида,Mount Black,-85.2333,-178.367
Антарктида,Mount Boman,-82.5333,162.0
Антарктида,Mount Borcik,-86.2,-153.633
Антарктида,Mount Bumstead,-85.65,174.167
Антарктида,Mount Canopus,-81.8333,161.0
Антарктида,Mount Cara,-82.75,161.1
Антарктида,Mount Christchurch,-82.46667,164.16667
Антарктида,Mount Christchurch,-82.4667,164.167
Антарктида,Mount Clarke,-85.0833,172.3
Антарктида,Spheroid Hill,-77.78333333,163.93333333
Антарктида,Sphinx Mountain,-71.45,11.96666667
Антарктида,Sphinx Peak,-72.28333333,165.58333333
Антарктида,Sphinxkopf Peak,-71.41666667,11.95
Антарктида,Sponsors Peak,-77.3,161.4
Антарктида,Mount Krüger,-72.6,0.95
Антарктида,Mount Kurchatov,-71.65,11.2333
Антарктида,Mount Kurchatov,-71.65,11.23333
Антарктида,Mount Loodts,-72.5333,31.1833
Антарктида,Mana Mountain,-72.85,-3.36667
Антарктида,St. Cyril Peak,-62.705555555,-60.213888888
Антарктида,Stair Hill,-66.1667,-65.2333
Антарктида,Mount Minami-heito,-69.28333,39.8
Антарктида,Mount Minami-heito,-69.2833,39.8
Антарктида,Mount Mirotvortsev,-71.8333,12.2833
Антарктида,Mount Neustruyev,-71.85,12.2333
Антарктида,Stanwix Peak,-70.7167,162.65
Антарктида,Station Nunatak,-64.3833,-57.05
Антарктида,Stephenson Bastion,-80.7667,-27.2
Антарктида,Stephenson Nunatak,-72.1833,-69.0833
Антарктида,Stewart Heights,-73.4833,163.967
Антарктида,Stoner Peak,-77.9,163.1
Антарктида,Stor Hånakken Mountain,-66.5333,53.6333
Антарктида,Store Svarthorn Peak,-71.5833,12.55
Антарктида,Storkvarvet Mountain,-71.75,6.9
Антарктида,Storm Peak,-84.5833,164.0
Антарктида,Strandrud Mountain,-71.8667,25.6
Антарктида,Suarez Nunatak,-82.2,-41.7833
Антарктида,Veleka Ridge,-62.74225,-60.309444444
Антарктида,Venetz Peak,-80.3833,-25.5
Антарктида,Victory Nunatak,-68.75,-64.3667
Антарктида,Vishniac Peak,-77.233333333,160.516666666
Антарктида,Viskyar Ridge,-62.541388888,-59.658055555
Антарктида,Vogler Peak,-77.6333,162.2
Антарктида,Wagner Nunatak,-83.9667,-66.5
Антарктида,Walker Peak,-82.6333,-53.2167
Антарктида,Watts Needle,-80.7333,-24.9833
Антарктида,Webber Nunatak,-74.7833,-99.8333
Антарктида,Welcome Mountain,-72.2333,160.2
Антарктида,West Beacon,-77.8167,160.8
Антарктида,West Stack,-67.05,58.05
Антарктида,Westhaven Nunatak,-79.85,154.233
Антарктида,Whistler Nunatak,-74.8333,-71.6833
Антарктида,Whiteside Hill,-65.14067,-61.62432
Антарктида,Whiteside Hill,-65.1333,-61.6333
Антарктида,Mount Doorly,-77.3833,162.917
Антарктида,Duff Peak,-77.7833,162.45
Антарктида,Mount Duvall,-78.3667,162.517
Антарктида,Mount Faget,-71.7333,168.433
Антарктида,Mount Fazio,-73.3833,162.8
Антарктида,Wiens Peak,-83.9833,-56.3167
Антарктида,Mount Fleming,-77.55,160.1
Антарктида,Mount Freeman,-72.7167,168.35
Антарктида,Mount Freed,-71.4833,164.333
Антарктида,Mount Freya,-77.6,160.85
Антарктида,Mount Frustum,-73.383333333,162.916666666
Антарктида,Mount Gawn,-71.9167,165.183
Антарктида,Mount Gawn,-71.91667,165.18333
Антарктида,Mount George Murray,-75.9,161.833
Антарктида,Willan Nunatak,-62.6538,-60.2756
Антарктида,Williams Peak,-77.9667,163.95
Антарктида,Wilson Portal,-84.4667,-178.9
Антарктида,Woodall Peak,-84.2833,178.633
Антарктида,Фрисланд,-62.670805555,-60.186305555
Антарктида,Helmet Peak,-62.65747667,-60.03086333
Антарктида,Helmet Peak,-62.65,-60.0167
Антарктида,Mount Farrell,-78.35,-85.05
Антарктида,Mount Phillips,-73.01667,167.25
Антарктида,Mount Murchison,-73.420991666,166.298288888
Антарктида,Mount Murchison,-73.41667,166.3
Антарктида,Mount Marston,-76.9,162.2
Антарктида,Mount Marston,-76.9,162.2
Антарктида,Fivemile Rock,-63.4833,-57.05
Антарктида,Matchless Mountain,-76.63333333,161.58333333
Антарктида,Mount McCarthy,-72.58333333,166.23333333
Антарктида,Mount Midnight,-71.9333,167.467
Антарктида,Miller Peak,-70.98333,162.87333
Антарктида,Miller Peak,-70.98333333,162.88333333
Антарктида,Murphy Peak,-77.98333333,164.06666667
Антарктида,Mount Nagata,-71.35,162.78333
Антарктида,Mount Nagata,-71.35,162.783333333
Антарктида,New Mountain,-77.86667,161.11667
Антарктида,Mount Peleus,-77.48333333,162.08333333
Антарктида,Mount Radspinner,-71.48333333,164.55
Антарктида,Mount Spatz,-72.68333333,160.55
Антарктида,Mount Tokoroa,-71.21666667,162.83333333
Антарктида,Mount Tokoroa,-71.21666667,162.83333333
Антарктида,Mount Troubridge,-71.13333333,167.73333333
Антарктида,Tukeri Peak,-77.28194,161.69194
Антарктида,Mount Verhage,-71.38333333,163.7
Антарктида,Mount Weihaupt,-72.616666666,161.05
Антарктида,Mount Amherst,-86.5333,-153.1
Антарктида,Worcester Summit,-82.6,-52.3667
Антарктида,Worswick Hill,-60.5667,-45.7333
Антарктида,Wyatt Hill,-74.53333,-110.45
Антарктида,Wyatt Hill,-74.5333,-110.45
Антарктида,Zograf Peak,-62.6518,-60.1483
Антарктида,Zuncich Hill,-75.8333,-142.85
Антарктида,Mount Griffin,-71.183305555,166.267
Антарктида,Mount Gunn,-76.86667,160.7
Антарктида,Mount Gunn,-76.86666667,160.7
Антарктида,Hawkes Heights,-72.5333,169.7
Антарктида,Mount Helios,-77.4478,162.327
Антарктида,Mount Hemphill,-70.98333333,165.1
Антарктида,Mount Joli,-66.6667,140.017
Антарктида,Mount Joli,-66.66306,140.01472
Антарктида,Mount Faraway,-79.2,-28.8167
Антарктида,Hoehn Peak,-77.6333,162.3
Антарктида,Mount Holdsworth,-72.1333,166.583
Антарктида,Mount Holm-Hansen,-77.6,162.183
Антарктида,Inan Peak,-78.333333333,162.633333333
Антарктида,Mount Janus,-71.06667,163.1
Антарктида,Mount Janus,-71.06666667,163.1
Антарктида,Mount Kowalczyk,-77.93333333,163.78333333
Антарктида,Mount Kuipers,-77.91666667,161.4
Антарктида,Mount Lama,-78.07333667,163.69916667
Антарктида,Mount Lama,-78.06666667,163.7
Антарктида,Mount Lepanto,-72.7333,168.45
Антарктида,Mount Dayton,-85.7333,-158.683
Антарктида,Mount Don Pedro Christophersen,-85.5333,-165.783
Антарктида,Mount Durham,-85.55,-151.2
Антарктида,Mount Ewart,-78.1333,166.133
Антарктида,Mount Ewart,-78.13333,166.13333
Антарктида,Mount Ferguson,-84.93666333,-168.58249667
Антарктида,Mount Ferguson,-84.9333,-168.583
Антарктида,Heale Peak,-81.5833,160.067
Антарктида,Mount Hāwea,-82.8333,161.867
Антарктида,Mount Hofmann,-82.6667,160.6
Антарктида,Mount Hofmann,-82.66083667,160.62
Антарктида,Mount Johnstone,-85.05,-167.75
Антарктида,Mount Justman,-84.5833,-172.933
Антарктида,Kip Peak,-84.5167,164.467
Антарктида,Mount Kolp,-81.65,161.7
Антарктида,Kooyman Peak,-82.7167,162.817
Антарктида,Mount Kyffin,-83.8,171.633
Антарктида,Mount Llano,-84.8,-173.35
Антарктида,Lowe Peak,-81.6667,161.367
Антарктида,Mount Maloney,-85.68333,-163.58333
Антарктида,Mount Maloney,-85.6833,-163.583
Антарктида,Mayeda Peak,-84.6,164.683
Антарктида,Mount Mason,-84.71083667,-169.8325
Антарктида,Mount Mason,-84.71083667,-169.8325
Антарктида,Mount Mason,-84.7167,-169.8
Антарктида,Mount Mason,-84.7167,-169.8
Антарктида,Mount Melania,-78.1167,166.133
Антарктида,Mercik Peak,-85.0833,-169.1
Антарктида,Mount Munson,-84.8,-174.433
Антарктида,Hopalong Nunatak,-81.55,-28.75
Антарктида,Melville Peak,-62.0167,-57.6833
Антарктида,Drinov Peak,-62.952222222,-62.488888888
Антарктида,Gluck Peak,-71.7,-72.6833
Антарктида,Mount Pendragon,-61.25,-55.2333
Антарктида,Sumrall Peak,-82.8,-53.55
Антарктида,Hoggestabben Butte,-72.0,3.96667
Антарктида,Mount Petlock,-85.41666667,172.26666667
Антарктида,Mount Przywitowski,-86.6,-154.133
Антарктида,Mount Robert Scott,-83.81666667,172.8
Антарктида,Mount Ruth,-86.3,-151.75
Антарктида,Mount Salisbury,-85.6333,-153.617
Антарктида,Mount Salisbury,-85.63333,-153.61667
Антарктида,Mount Saltonstall,-86.8833,-154.3
Антарктида,Mount Ubique,-81.5,160.53333333
Антарктида,Mount Westminster,-84.98333333,169.36666667
Антарктида,Hutchison Hill,-66.9333,-65.7
Антарктида,Sagittate Hill,-77.5167,162.967
Антарктида,Harnasie Hill,-62.1833,-58.2667
Антарктида,Holt Nunatak,-64.2833,-59.35
Антарктида,Billie Peak,-64.75,-63.3833
Антарктида,Elfring Peak,-78.5833,-84.9667
Антарктида,Honnywill Peak,-80.5167,-29.1333
Антарктида,MacDonald Peak,-77.6667,-86.6667
Антарктида,Mendenhall Peak,-85.4,-87.3167
Антарктида,Mount Ancla,-64.8167,-63.6833
Антарктида,Mount Allen,-78.6961,-85.0194
Антарктида,Mount Allen,-78.6961,-85.0194
Антарктида,Mount Barre,-67.5,-68.55
Антарктида,Mount Benson,-78.6064,-84.5308
Антарктида,Mount Benson,-78.61667,-84.45
Антарктида,Mount Barden,-77.85,-86.2167
Антарктида,Mount Banck,-64.9,-63.05
Антарктида,Mount Blunt,-68.8,-65.8
Антарктида,Mount Blunt,-68.80173,-65.75624
Антарктида,Mount Bistre,-65.04879667,-62.07326667
Антарктида,Mount Bistre,-65.05,-62.05
Антарктида,Mount Bulcke,-64.4833,-62.6167
Антарктида,Mount Bruns,-84.4833,-64.3833
Антарктида,Mount Cloos,-65.1167,-63.95
Антарктида,Mount Crawford,-77.7167,-86.4667
Антарктида,Mount Dover,-83.7667,-55.8333
Антарктида,Mount Gozur,-78.1167,-85.5
Антарктида,Mount Hummer,-83.2833,-50.1
Антарктида,Mount Lymburner,-77.4333,-86.5
Антарктида,Mount Moberly,-64.733333333,-63.683333333
Антарктида,Mount Moberly,-64.73853,-63.66769
Антарктида,Mount Ojakangas,-77.6,-86.25
Антарктида,Mount Shear,-78.3333,-86.1333
Антарктида,Mount Taylor,-63.4333,-57.1333
Антарктида,Mount Taylor,-63.42555,-57.13283
Антарктида,Mount Wyatt,-86.76167,-154.025
Антарктида,Mount Wyatt,-86.76167,-154.025
Антарктида,Olsen Peak,-77.5333,-86.4833
Антарктида,Pepper Peak,-83.2,-57.9167
Антарктида,Mount Adam,-71.7775,168.610555555
Антарктида,Burrage Dome,-75.55,161.08333333
Антарктида,Mount Atkinson,-78.65,-85.483
Антарктида,Mount Jacquinot,-63.36666667,-57.88333333
Антарктида,Mount Jacquinot,-63.35489,-57.88034
Антарктида,Lulow Rock,-85.6,-68.5
Антарктида,McCauley Rock,-83.03333333,-48.88333333
Антарктида,Midkiff Rock,-77.46666667,-145.1
Антарктида,Miller Crag,-73.66666667,-94.7
Антарктида,Mount Buckley,-84.96500333,163.92916333
Антарктида,Mount Buckley,-84.96666667,163.93333333
Антарктида,Mount Hayes,-66.82394,-64.17799
Антарктида,Mount Hayes,-66.83333333,-64.16666667
Антарктида,Mount Holmes,-66.78333333,-64.26666667
Антарктида,Mount Holmes,-66.79226,-64.25126
Антарктида,Mount Mecheva,-66.50305556,-64.00333333
Антарктида,Corbet Peak,-78.5253,-85.5472
Антарктида,Hollister Peak,-78.5453,-85.5886
Антарктида,Marts Peak,-78.5383,-85.4019
Антарктида,Mount Dawson,-77.7667,-86.35
Антарктида,Mount Reimer,-77.8,-86.2
Антарктида,Mount Segers,-78.416666666,-85.35
Антарктида,Mount Ulmer,-77.58333,-86.15
Антарктида,Mount Ulmer,-77.5833,-86.15
Антарктида,Wall Rock,-83.1333,-56.95
Антарктида,Wall Rock,-83.133,-56.95
Антарктида,The Minaret,-64.77287,-63.65976
Антарктида,The Minaret,-64.7667,-63.65
Антарктида,Schoening Peak,-78.5267,-85.4658
Антарктида,Chaplin Peak,-78.7008,-85.4586
Антарктида,Stikal Peak,-78.8731,-84.7825
Антарктида,Wahlstrom Peak,-78.5497,-85.5247
Антарктида,Wild Knoll,-78.767833333,-86.486888888
Антарктида,Zabergan Peak,-66.6167,-64.1081
Антарктида,Mount Henry,-83.8667,172.067
Антарктида,Mount Henry,-83.86667,172.06667
Антарктида,Mount Alf,-77.9167,-86.1167
Антарктида,Mount Bentley,-78.11667,-86.23333
Антарктида,Mount Bentley,-78.1167,-86.2333
Антарктида,Branscomb Peak,-78.5158,-85.6956
Антарктида,Gratton Nunatak,-86.1,-127.767
Антарктида,Keyser Nunatak,-77.6,-145.917
Антарктида,Roadend Nunatak,-79.8,158.033
Антарктида,Rutland Nunatak,-81.6,156.133
Антарктида,Hengist Nunatak,-69.0,-70.2333
Антарктида,Selene Nunatak,-71.1333,-68.8
Антарктида,Downs Nunatak,-69.6,-66.6667
Антарктида,Holtet Nunatak,-74.8333,-73.9333
Антарктида,House Nunatak,-74.9333,-72.95
Антарктида,Marion Nunataks,-69.75,-75.25
Антарктида,Metzgar Nunatak,-74.4667,-72.4167
Антарктида,Neff Nunatak,-74.9667,-72.1333
Антарктида,Whitmill Nunatak,-74.8833,-73.15
